AvgCaptionLen,stat_StdPhotoDis,AvgPhotoDis,MeanPhotoDisbyCap,CaptionPercentage,PredictedStd,TopWordPopularity,Zscore,Entropy,diff_AvgPhotoDis,diff_TopWordPopularity,diff_Entropy,tfidf1,tfidf2,tfidf3,NumberOfHashtages1,NumberOfHashtages2,NumberOfHashtages3,NumberOfPhotsoContaingTopWord1,NumberOfPhotsoContaingTopWord2,NumberOfPhotsoContaingTopWord3,Top10PhotoLocationNameFreq,label
44.083333,0.048312,0.403942,7.567609,0.857143,1.993932,0.166667,3.599009,2.996631,-0.011238,21.429016,0.305274,0.540302,0.529025,0.504602,0,3.5,1,2,2,2,0.1,-1
55.166667,0.100088,0.229956,8.145006,0.75,1.569336,0.166667,3.204024,2.910992,-0.038442,22.739203,0.142061,1.039591,0.961257,0.941626,8,8,8,1,1,1,0.25,-1
57.428571,0.067243,0.290825,7.676126,0.875,0.675148,0.142857,8.034924,2.910992,-0.103938,22.684734,0.463379,0.891078,0.865032,0.84301,2,2,5,1,1,1,0.125,-1
59.9,0.061044,0.262733,7.95668,0.909091,1.30612,0.1,5.323577,3.008695,0.022762,21.476133,0.245345,0.623754,0.623754,0.605522,3,17,17,1,1,1,0.1,-1
42.52381,0.05892,0.350923,8.043693,0.84,1.96792,0.063492,4.686563,2.948373,-0.008591,20.253516,0.094339,0.391363,0.288344,0.281003,3,3,3,2,1,1,0.4,-1
30.454545,0.048804,0.341167,7.651517,0.916667,1.044164,0.121212,6.149023,2.915196,0.052644,20.089196,0.665891,0.524322,0.495371,0.473448,0.5,1,0,2,1,1,0.1,-1
35.9,0.057439,0.293064,7.658979,0.833333,2.745369,0.166667,3.190167,3.046381,-0.04436,19.910128,0.228213,0.795156,0.623754,0.590107,0,0,0,2,2,1,0.1,-1
62.277778,0.077778,0.247985,7.633594,0.857143,3.496054,0.148148,3.306114,2.882589,-0.003008,20.208554,0.49368,0.541977,0.34653,0.327837,10,1.333333,8.5,3,3,2,0.2,-1
37.875,0.044453,0.214764,8.040835,0.666667,1.473985,0.125,3.983218,2.701376,-0.200514,20.934389,0.427596,0.779693,0.737634,0.720942,0,0,3,1,1,1,0.1,-1
21.2,0.065662,0.280282,8.222315,0.769231,0.925371,0.1,5.594477,2.901947,0.004148,22.422734,0.166815,0.605522,0.55444,0.536207,0,0,1,1,1,1,0.1,-1
68,0.038659,0.251529,7.701881,0.857143,0.924818,0.083333,5.104375,2.766763,0.002457,20.680448,0.134623,0.491756,0.480628,0.462033,7,7,0,1,1,1,0.2,-1
44.916667,0.059705,0.353092,7.246746,1,1.438037,0.222222,5.020187,2.946388,0.152477,21.686963,0.299093,1.087618,0.899621,0.880339,1.25,6,1.666667,4,3,3,0.2,-1
52.876712,0.098213,0.318869,7.839602,0.858824,3.433518,0.063927,4.250565,2.666097,0.051159,16.126091,0.168618,0.20745,0.201238,0.158015,4.9,6.428571,7,10,7,7,2,-1
52.833333,0.061467,0.379667,7.6363,0.923077,2.229628,0.083333,4.80513,2.946244,0.00077,19.886524,0.103589,0.259898,0.259898,0.245878,3,4.5,0,3,2,1,0.2,-1
95.777778,0.084389,0.314529,7.855206,0.9,1.057699,0.111111,5.28666,2.945039,0.057943,20.399427,0.260708,0.672802,0.672802,0.640838,0,3,11,1,1,1,0.3,-1
64.666667,0.057915,0.290809,8.206649,0.75,2.219468,0.166667,3.099739,3.028639,-0.027735,21.914225,0.438965,1.039591,1.039591,1.009204,7,14,7,1,1,1,0.125,-1
59.5,0.09169,0.292116,8.171153,0.75,1.602382,0.166667,3.823846,2.845144,0.031949,22.671738,0.176998,0.941626,0.924066,0.856488,7,14,7,1,1,1,0.5,-1
55.857143,0.083949,0.268445,8.199062,0.823529,1.484087,0.071429,4.745572,2.828477,-0.000307,20.779528,0.483923,0.445539,0.432516,0.421505,24,24,24,1,1,1,0.1,-1
59.8,0.088654,0.262653,7.512548,0.909091,1.645045,0.133333,3.245255,2.903702,-0.066488,22.071069,0.953433,1.153508,0.623754,0.623754,5,2,2,2,1,1,0.1,-1
56.857143,0.074829,0.330014,8.102827,0.823529,1.340567,0.119048,5.164594,2.963468,-0.056233,20.459779,0.197625,0.445539,0.432516,0.428971,0,3.5,11,2,2,1,0.2,-1
62.166667,0.066423,0.281842,7.443122,0.923077,0.924626,0.111111,4.90908,2.954004,0.000585,20.789391,0.077614,0.519795,0.504602,0.504602,0,0,0,2,1,1,0.1,-1
45.214286,0.076498,0.37197,7.668144,0.875,1.103784,0.119048,7.213148,3.083074,0.059536,21.008434,0.168441,0.432516,0.432516,0.432516,0.5,0,0,2,2,1,0.1,-1
68.3,0.074822,0.194397,7.778732,0.909091,0.913428,0.166667,8.593717,2.801609,-0.054875,21.720316,0.257615,0.960492,0.623754,0.623754,0,0,3,2,2,1,0.3,-1
26.538462,0.077221,0.279921,7.463782,0.928571,1.017265,0.102564,7.510127,2.96381,0.098903,18.939597,0.266588,0.465786,0.465786,0.453929,1,0,3,2,1,1,0.1,-1
45.857143,0.087029,0.327555,7.876876,0.875,1.169367,0.238095,4.036486,2.984234,-0.004883,22.878033,0.404556,0.891078,0.891078,0.84301,2.2,6,2,5,1,1,0.125,-1
63.222222,0.062464,0.34485,7.236049,1,1.85312,0.148148,3.066573,2.905765,0.109662,21.793895,0.115831,0.995486,0.69306,0.655675,0,0,0,2,1,1,0.111111,-1
37.25,0.064763,0.369182,7.948787,0.8,1.605714,0.125,4.058969,2.97084,0.042088,22.309724,0.4951,0.779693,0.720942,0.693049,1,1,0,1,1,1,0.2,-1
62.565217,0.083622,0.332239,8.001291,0.851852,2.425489,0.086957,3.921428,2.736879,0.090122,17.691332,0.231719,0.271198,0.271198,0.271198,0.75,2.333333,2.333333,4,3,3,0.7,-1
76.866667,0.081738,0.299102,7.708379,0.882353,1.054043,0.133333,5.722275,2.954898,-0.03657,20.728112,0.604966,0.415836,0.415836,0.393405,3.75,6.5,11,4,2,1,0.1,-1
29.666667,0.066695,0.28004,7.686081,0.818182,2.022713,0.185185,3.474379,2.965957,-0.029988,22.550721,0.260417,0.759148,0.69306,0.683621,1.5,2,0,2,2,1,0.2,-1
65.535714,0.076435,0.362107,8.19413,0.682927,1.604997,0.095238,5.840155,2.764376,-0.021424,18.193695,0.415325,0.222769,0.222769,0.222769,3.4,6.666667,1.5,5,3,2,0.1,-1
67.730769,0.056523,0.302994,7.500438,0.928571,2.678893,0.102564,3.77715,2.961926,-0.027352,18.702868,0.442064,0.241342,0.232893,0.232893,7.75,2,0.5,4,2,2,0.2,-1
58.454545,0.045106,0.296709,7.448408,0.916667,2.457161,0.090909,3.520687,2.879249,0.015404,20.364234,0.132975,0.567049,0.567049,0.536461,8,3,8,1,1,1,0.1,-1
59.857143,0.035872,0.257456,7.946485,0.875,2.429345,0.142857,3.120981,2.663465,0.056229,17.838995,0.40854,0.445539,0.43707,0.411967,1,1,1,2,2,2,0.3,-1
48.153846,0.101137,0.319032,7.539532,0.928571,1.098786,0.102564,6.863322,2.85372,-0.041409,20.545442,0.365036,0.479811,0.434597,0.434597,7,0,6,2,1,1,0.1,-1
42.9,0.055918,0.372979,8.178858,0.909091,1.78194,0.1,4.535633,2.908695,0.162186,22.661193,0.418872,0.623754,0.605522,0.605522,0,0,2,1,1,1,0.2,-1
30,0.05854,0.335223,7.792961,0.909091,1.29185,0.1,5.938069,3.046439,0.113446,21.610384,0.283672,0.576754,0.564976,0.55444,3,0,0,1,1,1,0.1,-1
43.75,0.090174,0.347451,8.288925,0.666667,3.128568,0.125,3.232379,3.023037,0.103296,22.20361,0.105287,0.779693,0.756903,0.756903,0,0,8,1,1,1,0.2,-1
43.62963,0.07413,0.327914,7.716651,0.964286,2.450524,0.074074,3.661236,3.063938,-0.018558,19.502659,0.387955,0.313782,0.257595,0.23102,12,0.5,3,2,2,2,0.2,-1
40.090909,0.062923,0.313643,7.384978,0.916667,1.515097,0.212121,5.051824,3.041626,0.03823,21.402584,0.525699,0.909851,0.567049,0.550475,0,1,1,3,2,2,0.1,-1
35.3,0.050295,0.321861,8.046591,0.909091,1.437828,0.133333,3.294059,3.108695,0.021502,22.716521,0.19812,0.623754,0.623754,0.55444,0,1,10,2,2,1,0.1,-1
34.5,0.065745,0.297256,8.04715,0.75,1.154246,0.166667,5.67512,2.984234,0.039246,22.961008,0.471841,1.039591,0.941626,0.924066,0,2,2,1,1,1,0.125,-1
22.571429,0.041282,0.191422,7.571072,0.875,0.765459,0.142857,11.41427,2.816308,-0.056911,20.517225,0.175464,0.823934,0.67942,0.661158,4,4,2,1,1,1,0.125,-1
66.428571,0.074542,0.347769,7.757933,0.875,1.455473,0.142857,4.454888,3.028639,-0.083368,22.282931,0.311322,0.891078,0.891078,0.891078,2,2,5,1,1,1,0.125,-1
42,0.056026,0.398288,7.745295,0.913043,1.660436,0.079365,4.684351,3.022368,0.181114,21.643835,0.500582,0.346885,0.297026,0.297026,0,1,4,2,2,1,0.5,-1
32.714286,0.073412,0.325505,8.141335,0.7,0.803781,0.142857,6.88004,3.010571,0.054214,22.671739,0.269179,0.823934,0.792057,0.734133,5,5,0,1,1,1,0.1,-1
79.111111,0.073753,0.427271,8.004369,0.75,2.995863,0.111111,3.226729,2.855905,0.09171,21.690553,0.40173,0.69306,0.69306,0.69306,0,0,7,1,1,1,0.1,-1
49.928571,0.050926,0.343568,7.834885,0.777778,1.999836,0.095238,3.091471,3.055839,0.010517,21.14352,0.227757,0.445539,0.421505,0.411967,1,12,0,2,1,1,0.2,-1
70.357143,0.042089,0.272031,8.009571,0.736842,1.202887,0.119048,6.003965,2.854818,0.001198,19.938132,0.118766,0.792057,0.565023,0.445539,0.5,5,1,2,2,1,0.3,-1
84.333333,0.091504,0.319962,7.378764,0.9,1.840114,0.148148,3.127454,2.97084,-0.072463,20.049529,0.162366,0.640838,0.627751,0.616044,0,20,20,2,1,1,0.1,-1
94.0625,0.064701,0.275159,7.768391,0.941176,0.935598,0.104167,5.112261,2.934434,-0.098885,17.98965,0.355415,0.389846,0.378451,0.378451,0,3,14,2,2,1,0.3,-1
67.214286,0.081036,0.197343,7.428309,0.875,1.885279,0.214286,3.462333,2.627601,-0.053716,16.800485,0.243539,1.115984,0.919636,0.66699,7.75,3.333333,12,4,3,3,0.2,-1
34.235294,0.091246,0.358555,8.054172,0.809524,1.59287,0.058824,4.04271,2.937104,0.016623,21.19879,0.407329,0.35619,0.35619,0.347122,0,2,0,1,1,1,0.1,-1
45.625,0.056143,0.361144,7.444365,1,1.754746,0.0625,3.864967,2.964889,0.036334,21.262848,0.346439,0.389846,0.389846,0.389846,13,0,13,1,1,1,0.1,-1
63.1,0.072257,0.315049,7.980178,0.833333,1.110494,0.133333,8.642712,2.905685,0.091528,21.023529,0.093021,0.623754,0.623754,0.605522,2.5,26,1,2,1,1,0.1,-1
36.111111,0.08073,0.406065,7.592272,0.9,1.72772,0.148148,3.160882,2.879506,0.041808,21.604712,0.538359,0.655675,0.605454,0.601182,5.5,0,0,2,1,1,0.1,-1
88.375,0.04469,0.380372,7.914965,0.8,1.48159,0.166667,3.44972,3.076103,-0.004469,22.376947,0.250257,0.779693,0.779693,0.756903,0.5,3,5,2,1,1,0.1,-1
29.545455,0.042491,0.302813,8.122922,0.785714,2.350546,0.090909,4.307797,2.822718,-0.024156,20.724816,0.340084,0.536461,0.524322,0.504036,0,0,3,1,1,1,0.2,-1
38.375,0.033301,0.366572,7.778977,1,1.066159,0.125,4.679555,2.984234,-0.032041,22.607097,0.198673,0.779693,0.70622,0.670259,0,5,0,1,1,1,0.25,-1
45.555556,0.062442,0.14261,8.165577,0.9,0.708763,0.111111,9.048758,2.713124,-0.29397,22.697446,0.798787,0.69306,0.672802,0.672802,9,0,2,1,1,1,0.1,-1
37.846154,0.068741,0.296991,8.066104,0.722222,0.606022,0.076923,11.404976,2.953806,0.020805,21.771507,0.198869,0.465786,0.465786,0.465786,0,3,0,1,1,1,0.1,-1
34.1,0.073128,0.373851,7.60242,0.909091,1.368883,0.166667,3.856387,2.984184,0.070305,22.452822,0.3398,1.041585,0.576754,0.564976,0,1.5,0,2,2,1,0.1,-1
54.4,0.060819,0.260848,7.243842,1,1.653385,0.1,3.548494,2.905308,0.073729,21.675549,0.18331,0.623754,0.623754,0.564976,0,13,0,1,1,1,0.1,-1
57.0625,0.066765,0.349757,7.572177,1,2.146555,0.0625,4.031694,3.083074,0.105579,21.134964,0.37817,0.368817,0.35311,0.35311,7,1,0,1,1,1,0.2,-1
28.714286,0.093326,0.332474,8.099868,0.7,0.832854,0.142857,7.592484,3.050302,0.008941,20.764235,0.340127,0.865032,0.865032,0.754576,0,0,6,1,1,1,0,-1
42.521739,0.05943,0.35104,7.926562,0.793103,3.020721,0.086957,5.163488,2.981113,0.026124,19.997355,0.575189,0.271198,0.271198,0.263271,0,0,1,2,2,2,0.2,-1
63.875,0.058969,0.398935,7.40521,1,2.037068,0.166667,3.015539,2.984234,0.066386,22.716621,0.345732,0.779693,0.779693,0.634299,0.5,4,4,2,1,1,0.125,-1
30.333333,0.105794,0.359586,7.786823,0.882353,1.95322,0.088889,3.022042,2.936043,0.02269,22.015189,0.089305,0.384503,0.37665,0.363272,3.5,1,0,2,1,1,0.1,-1
43.125,0.093927,0.341173,7.405462,1,0.975085,0.166667,6.884777,2.939829,0.019647,21.660566,0.326316,1.284733,0.670259,0.626721,0,2,4,2,1,1,0.25,-1
19.666667,0.06182,0.150217,7.88004,0.75,1.146311,0.111111,7.369392,2.678032,-0.045731,19.608021,0.147718,0.69306,0.69306,0.69306,0,3,3,1,1,1,0.1,-1
48,0.062803,0.257819,7.759671,0.923077,1.708898,0.111111,5.030581,2.988317,-0.008573,18.928918,0.279674,0.519795,0.519795,0.504602,0,7,16,2,1,1,0.1,-1
50.1,0.095796,0.343671,7.717537,1,1.084301,0.1,3.775716,2.965584,0.002168,21.508966,0.431546,0.623754,0.623754,0.605522,0,0,0,1,1,1,0.1,-1
36.8,0.077449,0.304577,7.850075,1,1.437881,0.133333,4.424846,2.803509,0.01358,21.958916,0.40094,0.415836,0.415836,0.403681,2.5,2.5,2.5,2,2,2,0.2,-1
38.538462,0.068697,0.372542,7.528347,0.866667,1.392338,0.153846,5.097543,3.073935,0.070079,20.275978,0.148661,0.931573,0.479811,0.479811,2.5,2.5,0,4,2,1,0.1,-1
70.5,0.054337,0.286188,7.84739,0.909091,1.205032,0.133333,3.098627,2.903702,0.042165,20.294912,0.251472,0.76793,0.605522,0.590107,3,16,16,2,1,1,0.2,-1
56.3,0.064414,0.292562,7.700567,0.9375,2.611156,0.077778,4.040406,2.918767,0.016019,18.854259,0.19814,0.369626,0.262331,0.255977,12.666667,6.666667,8.5,3,3,2,0.5,-1
54.411765,0.055721,0.341471,7.752929,0.85,3.641544,0.137255,3.081175,2.91782,0.052048,20.822542,0.477236,0.366914,0.366914,0.366914,1,0,0,3,2,2,0.1,-1
71.875,0.057249,0.246204,7.529806,0.888889,1.479575,0.25,4.022289,2.836592,-0.07722,20.396503,0.564996,1.284733,1.119921,1.072908,0,0,0,2,2,2,0.111111,-1
67.875,0.084725,0.280757,7.293607,1,1.15252,0.125,4.773597,2.822182,-0.067289,21.973348,0.127643,0.720942,0.720942,0.720942,5,0,2,1,1,1,0.125,-1
36,0.099798,0.255075,7.931039,0.875,0.957116,0.142857,4.792106,3.057476,-0.009138,22.926735,0.285902,0.865032,0.84301,0.734133,2,0,0,1,1,1,0,-1
44.107143,0.047377,0.318802,7.799963,0.848485,1.955425,0.059524,4.483026,2.965459,0.027724,18.002218,0.443514,0.255022,0.222769,0.222769,7,7.5,3,2,2,1,0.2,-1
53,0.077573,0.310569,7.658636,0.904762,1.979113,0.070175,3.670172,3.014527,0.01999,21.112104,0.264059,0.328292,0.328292,0.310583,3,0,2,3,1,1,0.2,-1
42.827586,0.07602,0.327143,7.836788,0.828571,1.850952,0.068966,4.401347,2.813198,-0.019732,19.675681,0.363936,0.311364,0.215088,0.215088,2.5,1,4.5,2,2,2,0.2,-1
51.166667,0.061065,0.37324,7.786338,0.888889,1.899701,0.069444,6.272591,3.051017,0.007139,19.718587,0.39503,0.309987,0.259898,0.252301,0.5,3,0,2,2,1,0.3,-1
59.818182,0.095926,0.363861,7.584838,1,1.348358,0.090909,4.020148,2.965957,-0.001668,20.691247,0.200617,0.567049,0.567049,0.550475,4,2,4,1,1,1,0.1,-1
41.538462,0.070249,0.3292,7.786879,0.8125,2.030431,0.102564,4.648354,3.018689,-0.002773,21.423985,0.228794,0.479811,0.479811,0.453929,4.5,2,8,2,1,1,0.1,-1
53.5,0.069128,0.277517,7.741338,0.952381,0.903287,0.1,7.379647,2.819251,-0.049789,20.174164,0.187824,0.311877,0.302761,0.297945,0,1,0,2,2,2,0.1,-1
40.875,0.053598,0.23349,7.619516,0.941176,1.785154,0.0625,4.842879,2.763342,-0.155386,20.346304,0.438069,0.389846,0.378451,0.378451,0,9,9,1,1,1,0.2,-1
51,0.06782,0.30824,7.693589,0.833333,2.179162,0.116667,3.827055,2.957401,-0.023508,20.619683,0.341313,0.311877,0.311877,0.311877,0.75,0,1,4,2,2,0.1,-1
58.133333,0.060057,0.316572,8.037812,0.75,1.927384,0.111111,4.355622,2.931281,-0.094386,21.339596,0.231013,0.415836,0.415836,0.415836,0,0,3,2,2,1,0.1,-1
45.888889,0.069162,0.305104,7.444678,0.9,1.10308,0.185185,4.753575,2.965584,0.036663,21.958857,0.238392,1.141985,0.69306,0.69306,2,0,0,2,2,1,0.2,-1
108.4,0.104017,0.314347,7.80377,0.833333,1.624057,0.133333,3.648549,2.827513,0.10906,19.444105,0.161241,0.461994,0.415836,0.415836,17,16,16,2,2,2,0.4,-1
38.222222,0.06267,0.357133,7.236558,1,0.803781,0.111111,5.63592,3.016876,0.113869,22.621884,0.496961,0.563821,0.514234,0.493976,0,1,0,1,1,1,0.111111,-1
44.625,0.091572,0.351357,7.794523,0.888889,0.867412,0.166667,6.028938,3.04411,-0.014992,21.552913,0.319716,0.779693,0.756903,0.756903,5.5,4,7,2,1,1,0.111111,-1
53.625,0.098222,0.342814,8.133371,0.8,2.638016,0.104167,3.523171,2.701797,0.015681,19.448594,0.197429,0.410329,0.389846,0.375349,4,0,0,2,2,1,0.3,-1
48.3,0.072024,0.266647,8.125353,0.909091,1.106278,0.1,8.738005,2.965957,0.057535,22.483724,0.389808,0.520792,0.490254,0.485125,13,0,0,1,1,1,0.1,-1
55.076923,0.050466,0.376124,7.90495,0.8125,2.174437,0.102564,4.143694,2.823465,0.093879,20.086605,0.279265,0.479811,0.453929,0.41916,5,1,2,2,1,1,0.2,-1
45.714286,0.054142,0.403705,7.619219,0.875,0.92829,0.142857,4.457037,2.939829,0.127019,22.782935,0.299115,0.792057,0.766011,0.700363,0,0,0,1,1,1,0.125,-1
36.583333,0.040457,0.384268,7.592996,0.923077,2.391693,0.111111,3.870217,2.867634,0.004843,19.393729,0.182225,0.519795,0.519795,0.44684,2,0,0,2,1,1,0.1,-1
42.111111,0.084663,0.240454,7.399261,1,0.948251,0.148148,7.910901,2.885513,-0.039916,20.79335,0.156774,0.91318,0.69306,0.672802,1.5,0,1,2,1,1,0.111111,-1
64.8,0.073341,0.235279,8.470263,0.689655,3.496332,0.083333,4.5646,2.804907,-0.043656,19.663113,0.303515,0.435047,0.311877,0.311877,2,2,1,2,2,1,0.4,-1
46.4,0.069012,0.377181,7.695857,1,1.555257,0.1,4.00475,3.050302,0.052625,22.30152,0.116185,0.55444,0.536207,0.528203,2,2,0,1,1,1,0.1,-1
46.363636,0.04577,0.29839,7.256804,1,0.92618,0.121212,6.043849,2.903702,-0.027885,21.612768,0.385993,1.072922,0.567049,0.567049,1.5,1,1,2,1,1,0,-1
48.75,0.107796,0.208348,8.091849,0.8,1.401195,0.104167,6.216953,2.552443,-0.055827,20.004455,0.116886,0.389846,0.389846,0.389846,2,2,3,2,2,1,0.8,-1
45.5,0.061198,0.391423,7.907229,0.857143,1.482402,0.083333,4.845141,2.979659,-0.039282,20.756683,0.364384,0.519795,0.504602,0.504602,9,9,0,1,1,1,0.1,-1
64.555556,0.087496,0.231271,7.613726,0.9,1.023183,0.148148,5.849053,2.713124,-0.060003,21.258662,0.292589,0.69306,0.672802,0.655675,10.5,10.5,8,2,2,1,0.4,-1
40.636364,0.055539,0.318934,7.475115,0.956522,1.680194,0.060606,4.097304,2.9243,0.02263,20.394331,0.11039,0.361435,0.283525,0.283525,1.5,5,5,2,1,1,0.1,-1
52,0.041478,0.404945,7.757756,0.833333,1.447762,0.166667,3.905072,2.98709,0.11987,19.962576,0.728548,0.743969,0.623754,0.623754,2,0.5,1,2,2,1,0.1,-1
37.875,0.062143,0.382966,7.809982,0.8,3.041286,0.125,3.440381,2.945039,0.13218,22.718293,0.287495,0.779693,0.756903,0.70622,0,0,5,1,1,1,0.2,-1
62.285714,0.012841,0.161017,7.76701,0.875,2.068777,0.142857,3.119599,2.704535,-0.210702,21.739994,0.134852,0.891078,0.823934,0.823934,1,1,0,1,1,1,0.125,-1
42.076923,0.100088,0.352326,7.873931,0.866667,1.403736,0.076923,3.782574,2.834295,-0.001072,21.706362,0.14598,0.479811,0.465786,0.465786,0,1,0,1,1,1,0.1,-1
32.277778,0.052029,0.388267,7.687243,0.947368,1.425163,0.055556,4.04703,3.002736,0.070864,21.514637,0.353199,0.34653,0.34653,0.336401,2,0,0,1,1,1,0.1,-1
63.133333,0.051249,0.221306,7.837684,0.789474,1.239421,0.133333,4.600763,2.808277,-0.016013,20.496401,0.119897,0.726545,0.418327,0.415836,13,13,0,2,2,2,0.3,-1
40.272727,0.041581,0.175274,7.70048,0.916667,1.259327,0.090909,4.000444,2.713216,-0.050379,21.77822,0.362744,0.550475,0.513614,0.487461,1,0,0,1,1,1,0.3,-1
66.090909,0.125601,0.354639,7.627209,0.916667,1.358811,0.121212,4.897858,2.77327,0.14657,20.01956,0.132975,0.667744,0.567049,0.550475,6,5,1,2,1,1,0.1,-1
52.866667,0.068797,0.26142,7.338219,1,1.505036,0.133333,5.460178,2.986441,-0.020928,20.317101,0.149888,0.500352,0.415836,0.415836,1.5,1.5,2.5,2,2,2,0.2,-1
49.636364,0.064884,0.363838,7.651454,0.88,2.715585,0.090909,4.705229,2.862069,0.038459,19.319823,0.322939,0.450601,0.283525,0.283525,0,0.5,0,2,2,2,0.2,-1
43.96,0.089605,0.322644,7.539925,0.925926,2.63012,0.093333,4.15176,2.880935,0.058047,19.511617,0.255764,0.266015,0.249502,0.249502,1,3.333333,0.5,3,3,2,0.3,-1
56.7,0.033079,0.318592,7.336731,1,1.070644,0.1,5.5894,2.945039,-0.002354,22.088929,0.197154,0.623754,0.623754,0.605522,0,10,0,1,1,1,0.3,-1
75.047619,0.095858,0.282493,7.809885,0.84,3.455282,0.126984,3.048868,2.793634,-0.047917,18.78777,0.112708,0.403435,0.337421,0.323108,7.5,21,0,4,2,2,0.3,-1
50.552632,0.10311,0.247509,7.993619,0.844444,4.167719,0.087719,3.282761,2.320064,-0.078189,17.784201,0.214043,0.375823,0.334426,0.310655,3,2.75,0.666667,4,4,3,1.1,-1
33.777778,0.094451,0.278926,8.554413,0.75,1.563627,0.111111,4.031837,3.058984,-0.055884,22.390879,0.106949,0.655675,0.578658,0.533607,6,0,0,1,1,1,0.1,-1
32.625,0.094466,0.320941,7.589763,0.888889,0.679718,0.125,10.174063,2.974938,0.05183,22.544107,0.401601,0.779693,0.756903,0.720942,7,1,7,1,1,1,0.222222,-1
49.5,0.084176,0.298605,7.874358,0.857143,3.066855,0.111111,3.797653,2.674461,0.015891,21.575806,0.615583,0.617308,0.519795,0.519795,6.666667,0,1,3,1,1,0.7,-1
54.714286,0.061923,0.307141,8.179882,0.636364,1.12489,0.190476,5.672142,3.008695,-0.07404,21.118919,0.436441,0.891078,0.865032,0.865032,1.666667,9,5,3,1,1,0.2,-1
63.454545,0.073691,0.313012,8.114886,0.785714,2.301553,0.121212,3.110279,2.926646,-0.032637,20.735653,0.346338,0.567049,0.550475,0.550475,2,5,1,2,1,1,0.2,-1
47.315789,0.089287,0.267888,8.136979,0.678571,2.777543,0.140351,3.931863,2.900323,-0.062839,20.434771,0.13523,0.344449,0.328292,0.328292,4,1,2,4,2,2,0.6,-1
40.5,0.050479,0.368587,7.942642,0.75,1.188479,0.111111,5.147681,3.07908,-0.01234,21.416585,0.091373,0.521414,0.519795,0.504602,1.5,2,0,2,1,1,0.1,-1
43.705882,0.060078,0.324258,7.921913,0.772727,2.971193,0.078431,4.409173,2.969493,0.020459,21.108298,0.198461,0.456081,0.366914,0.339267,2.5,0,0,2,1,1,0.3,-1
46,0.071252,0.233789,7.341841,1,1.170093,0.185185,3.777868,2.863826,-0.024236,20.441858,0.331245,0.672802,0.640838,0.616044,2.5,5,0,2,2,1,0.111111,-1
54.5,0.05252,0.274736,7.314349,1,0.915902,0.142857,6.606666,2.926646,0.005683,17.640762,0.418567,0.565023,0.508075,0.445539,11.666667,3,4,3,2,2,0.1,-1
42.444444,0.072556,0.340128,8.321806,0.75,1.074852,0.111111,4.222371,3.023037,-0.059253,20.981348,0.198568,0.616044,0.595786,0.578658,4,4,1,1,1,1,0,-1
52.777778,0.050171,0.344096,7.375789,1,0.973439,0.148148,4.250925,2.974938,0.039515,22.283114,0.303467,0.69306,0.69306,0.627751,0.5,14,9,2,1,1,0.111111,-1
48.588235,0.058324,0.328315,7.910833,0.85,2.655621,0.137255,3.417032,2.896124,0.041164,20.569757,0.336497,0.678534,0.366914,0.366914,0,4.5,4.5,3,2,2,0.1,-1
35.25,0.052317,0.302215,7.963975,1,1.796517,0.125,3.358747,2.939829,-0.102158,22.911485,0.603229,0.779693,0.779693,0.756903,5,0,2,1,1,1,0.125,-1
63.214286,0.057751,0.293466,7.958773,0.823529,1.711581,0.071429,3.325962,2.901559,-0.033951,20.553291,0.441115,0.445539,0.445539,0.445539,1,16,4,1,1,1,0.4,-1
43.2,0.035865,0.264885,7.890441,0.769231,1.989774,0.1,3.270851,2.919691,-0.071462,21.831252,0.366721,0.576754,0.536207,0.495661,0,0,0,1,1,1,0.1,-1
45,0.071085,0.311904,7.699582,0.916667,0.80555,0.121212,9.860247,3.023037,0.011186,21.010357,0.794271,0.567049,0.536461,0.445686,0,0,0,2,1,1,0,-1
27.75,0.092581,0.391976,8.554453,0.5,1.167944,0.25,4.213001,3.057476,0.161997,23.301631,0.387351,1.513805,1.362271,1.362271,1,1,4,1,1,1,0.25,-1
87.375,0.084707,0.26123,7.312631,1,1.339461,0.166667,4.934031,2.889549,-0.031561,20.953149,0.254231,0.720942,0.70622,0.70622,3,6,14,2,1,1,0.125,-1
57,0.057394,0.409651,7.462762,0.909091,1.268967,0.1,4.276419,3.008695,0.012543,20.207973,0.264624,0.623754,0.623754,0.576754,4,3,4,1,1,1,0.1,-1
54.666667,0.067843,0.379314,8.098856,0.75,1.79445,0.185185,3.539476,3.023037,0.062505,21.462097,0.132975,0.672802,0.672802,0.672802,5.5,0,10,2,2,1,0.2,-1
39.571429,0.043956,0.400871,8.021558,0.795455,1.556236,0.057143,4.500453,2.789625,0.009479,16.642547,0.375547,0.191905,0.178216,0.178216,2.333333,10.666667,12.333333,3,3,3,0.6,-1
63.909091,0.061471,0.393035,7.400506,1,1.78032,0.151515,3.735223,3.008695,0.089164,18.68247,0.413769,0.567049,0.567049,0.550475,14,1,17,2,2,2,0.1,-1
30.272727,0.058341,0.231308,8.225699,0.733333,2.510104,0.121212,5.113744,2.51897,-0.014088,19.111285,0.111798,0.596842,0.524322,0.461308,6,0,2,2,1,1,0.3,-1
50,0.077796,0.335684,7.556214,0.928571,1.970477,0.153846,3.218339,3.033794,0.058521,20.207955,0.219061,0.57254,0.453929,0.443657,2,1,0,3,2,1,0.1,-1
